image;plate_num;plate_type;bbox;quad;is_vehicle;is_synthetic;source;license;conditions
images/synthetic/synth_000010.jpg;A331BT763;type1b;651.8,337.1,84.4,18.8;654.5,339.0,736.3,337.1,735.2,355.6,651.8,355.9;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000011.jpg;T837KH102;type1;264.7,449.1,322.5,75.9;264.7,462.8,587.1,449.1,578.3,523.2,266.3,525.0;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000011.jpg;A623BX147;type1;779.2,27.5,37.9,10.4;779.2,30.1,816.6,27.5,817.1,36.1,779.7,37.9;0;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000012.jpg;H756YT161;type1a;447.6,150.4,173.9,113.7;450.4,174.7,607.3,150.4,621.5,245.4,447.6,264.0;0;1;generator;CC BY 4.0;angle,day,dirt,motion_blur,snow
images/synthetic/synth_000013.jpg;K146HY12;type1a;42.8,251.3,52.2,44.8;45.8,251.3,94.9,265.8,93.2,296.1,42.8,282.5;1;1;generator;CC BY 4.0;dirt,night
images/synthetic/synth_000014.jpg;P975PK06;type1;118.3,60.1,68.3,18.5;118.3,64.4,185.7,60.1,186.6,75.4,118.6,78.6;0;1;generator;CC BY 4.0;dirt,night
images/synthetic/synth_000015.jpg;TM510B23;other;193.2,902.6,900.3,199.5;193.2,913.8,1093.5,902.6,1089.9,1102.0,199.7,1099.9;1;1;generator;CC BY 4.0;day,motion_blur,snow
images/synthetic/synth_000016.jpg;GS361LD;other;56.6,815.6,335.9,110.4;59.7,815.6,392.5,853.8,382.3,926.1,56.6,884.0;0;1;generator;CC BY 4.0;night
images/synthetic/synth_000017.jpg;M671TY71;type1a;147.9,278.6,272.1,252.4;153.4,278.6,420.0,283.5,406.0,466.5,147.9,531.0;0;1;generator;CC BY 4.0;angle,day,motion_blur
images/synthetic/synth_000018.jpg;TB954B68;other;540.1,566.8,216.9,107.3;540.1,627.8,741.3,566.8,756.9,608.4,557.7,674.0;1;1;generator;CC BY 4.0;angle,day,dirt,glare,snow
images/synthetic/synth_000018.jpg;O231TX16;type1a;776.8,750.3,25.9,15.1;779.0,750.3,802.0,752.6,802.7,765.4,776.8,763.3;0;1;generator;CC BY 4.0;angle,day,dirt,glare,snow
images/synthetic/synth_000018.jpg;###6##152;type1b;823.7,102.3,168.7,36.3;824.8,102.3,990.2,103.6,992.4,138.2,823.7,138.6;0;1;generator;CC BY 4.0;angle,day,dirt,glare,snow
images/synthetic/synth_000018.jpg;O465EC138;type1a;8.4,408.6,88.2,56.1;9.6,408.6,96.6,411.6,93.3,464.8,8.4,457.6;0;1;generator;CC BY 4.0;angle,day,dirt,glare,snow
images/synthetic/synth_000019.jpg;H662BE62;type1a;269.1,7.3,39.6,22.3;270.1,7.3,307.5,7.7,308.7,29.5,269.1,29.6;0;1;generator;CC BY 4.0;day,dirt,glare,snow
images/synthetic/synth_000019.jpg;P681HB65;type1a;521.5,106.2,44.6,27.2;522.6,106.2,566.1,108.2,565.8,133.4,521.5,132.5;0;1;generator;CC BY 4.0;day,dirt,glare,snow
images/synthetic/synth_000020.jpg;HC955165;other;280.1,305.8,59.7,15.0;280.1,307.8,339.1,305.8,339.8,318.0,281.6,320.8;1;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000020.jpg;P826589;other;107.6,89.4,158.5,175.5;114.0,89.4,266.2,135.7,235.8,264.9,107.6,199.4;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000020.jpg;B798BY75;type1a;14.6,282.2,174.5,110.5;18.2,305.2,173.8,282.2,189.0,373.6,14.6,392.7;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000021.jpg;H847XP52;type1b;248.2,383.0,283.6,126.7;257.5,383.0,531.8,449.9,531.4,509.7,248.2,454.7;0;1;generator;CC BY 4.0;angle,day,dirt,rain
images/synthetic/synth_000021.jpg;C164TK14;type1;913.5,817.9,65.9,16.1;914.9,817.9,977.7,822.0,979.4,833.9,913.5,830.4;0;1;generator;CC BY 4.0;angle,day,dirt,rain
images/synthetic/synth_000022.jpg;A251XP82;type1b;140.8,610.9,103.6,28.5;141.0,617.9,243.7,610.9,244.4,633.9,140.8,639.4;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000023.jpg;H203XP59;type1;747.2,237.5,176.2,56.3;749.3,237.5,919.4,259.4,923.4,293.9,747.2,277.2;0;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000024.jpg;T025AM76;type1a;403.9,642.4,291.2,196.4;420.4,642.4,695.2,679.7,684.0,838.7,403.9,824.1;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000024.jpg;C866HE72;type1;157.1,60.6,210.3,55.9;157.1,75.5,367.5,60.6,366.4,102.0,163.7,116.6;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000024.jpg;X176PM126;type1b;134.9,382.2,92.9,22.4;134.9,387.0,227.7,382.2,226.3,399.6,137.4,404.6;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000025.jpg;A061XH99;type1b;417.5,176.1,54.0,12.3;418.9,176.1,471.4,177.1,471.5,188.4,417.5,186.8;0;1;generator;CC BY 4.0;night
images/synthetic/synth_000026.jpg;CO604156;type1b;516.7,301.0,101.9,31.4;517.3,301.0,618.2,310.1,618.6,332.4,516.7,328.9;0;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000027.jpg;O599TM95;type1b;756.2,396.9,46.7,12.4;757.0,399.5,802.9,396.9,802.3,406.8,756.2,409.4;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000027.jpg;H205PY178;type1a;477.8,370.3,44.6,35.5;477.8,378.0,521.4,370.3,522.4,393.8,478.3,405.8;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000027.jpg;X295CA52;type1;521.0,389.5,55.6,13.5;521.0,390.7,576.4,389.5,576.6,401.2,521.4,402.9;0;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000028.jpg;BO25242;type1b;293.2,248.2,22.3,7.9;293.2,248.2,315.3,250.8,315.5,256.1,293.2,255.2;0;1;generator;CC BY 4.0;angle,dirt,night,rain
images/synthetic/synth_000029.jpg;K599O###;type1a;107.9,149.6,131.6,68.3;115.7,151.4,234.1,149.6,239.6,217.8,107.9,217.8;0;1;generator;CC BY 4.0;angle,day,dirt,glare,rain
images/synthetic/synth_000029.jpg;AM30957;type1b;250.1,1029.5,110.7,43.3;250.1,1047.3,360.9,1029.5,360.1,1051.8,253.2,1072.9;0;1;generator;CC BY 4.0;angle,day,dirt,glare,rain
images/synthetic/synth_000029.jpg;H149MX763;type1a;839.2,105.1,26.6,16.3;839.2,105.3,865.8,105.1,865.4,119.9,839.8,121.4;0;1;generator;CC BY 4.0;angle,day,dirt,glare,rain
images/synthetic/synth_000030.jpg;#######;other;72.3,516.2,140.9,31.7;74.8,518.0,212.3,516.2,213.2,546.2,72.3,547.9;1;1;generator;CC BY 4.0;day,dirt,glare,snow
images/synthetic/synth_000031.jpg;E049HO134;type1a;9.9,1030.4,159.0,102.3;15.3,1030.4,168.8,1037.8,165.6,1132.8,9.9,1115.4;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000031.jpg;K377PK173;type1a;1008.1,1027.8,166.5,104.2;1013.4,1027.8,1174.6,1034.6,1172.1,1132.0,1008.1,1119.9;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000031.jpg;X885KP23;type1b;780.0,296.6,50.0,15.0;780.1,296.6,830.0,299.8,829.2,311.6,780.0,307.0;0;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000032.jpg;K20#TH##;type1a;34.2,125.6,33.8,21.3;34.6,126.5,68.0,125.6,66.9,146.9,34.2,143.9;1;1;generator;CC BY 4.0;day,dirt,motion_blur
images/synthetic/synth_000033.jpg;O287EA763;type1a;167.4,87.4,270.1,182.5;167.4,87.4,437.4,112.2,418.5,269.8,169.8,230.9;0;1;generator;CC BY 4.0;angle,day,rain
images/synthetic/synth_000034.jpg;K265KA05;type1;519.7,97.2,103.9,28.6;520.2,97.2,623.6,103.0,621.9,125.8,519.7,118.8;0;1;generator;CC BY 4.0;night
images/synthetic/synth_000035.jpg;A157XX121;type1a;434.7,858.0,89.8,61.0;434.7,871.1,516.3,858.0,524.4,907.3,440.3,918.9;0;1;generator;CC BY 4.0;day,snow
images/synthetic/synth_000036.jpg;Y535KO61;type1b;645.9,407.9,43.8,10.0;646.6,407.9,689.4,408.6,689.7,417.9,645.9,417.1;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000036.jpg;Y008YY64;type1;179.4,427.8,62.1,13.7;179.4,428.4,240.7,427.8,241.5,441.1,179.8,441.5;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000037.jpg;M257YK113;type1;124.7,1257.1,80.5,23.8;127.7,1257.1,205.2,1264.9,204.8,1280.9,124.7,1275.0;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000037.jpg;HA76171;type1b;143.6,644.2,51.3,14.4;143.6,647.9,194.3,644.2,194.9,655.3,144.6,658.6;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000037.jpg;X731YB35;type1a;927.3,959.3,37.7,24.8;927.3,963.3,963.0,959.3,965.1,981.9,927.9,984.0;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000038.jpg;E019YP797;type1;573.3,693.9,76.9,20.8;574.5,699.5,650.2,693.9,649.5,711.5,573.3,714.7;1;1;generator;CC BY 4.0;glare,night
images/synthetic/synth_000039.jpg;B63#HO##;type1a;116.1,601.5,106.4,67.7;120.5,601.5,222.6,607.6,221.2,669.3,116.1,660.7;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000040.jpg;K095CO###;type1;21.8,554.6,153.1,37.2;22.6,554.6,174.9,557.6,171.2,591.8,21.8,585.3;1;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000040.jpg;2362YX##2;other;691.0,511.3,150.0,130.6;692.3,511.3,841.0,524.9,836.5,641.8,691.0,618.1;1;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000040.jpg;K420EC122;type1;573.0,209.0,40.9,13.1;573.0,209.8,613.7,209.0,614.0,222.1,573.4,219.5;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000041.jpg;A170PM81;type1b;1.9,457.8,69.3,17.9;1.9,461.2,71.2,457.8,70.3,472.3,4.2,475.7;1;1;generator;CC BY 4.0;day,dirt,glare,motion_blur
images/synthetic/synth_000041.jpg;E956KM196;type1b;130.0,311.0,27.1,8.6;130.7,311.0,157.1,313.9,156.5,319.5,130.0,316.8;0;1;generator;CC BY 4.0;day,dirt,glare,motion_blur
images/synthetic/synth_000041.jpg;P873HC173;type1b;380.2,360.5,68.4,18.2;380.2,364.4,447.9,360.5,448.6,375.4,381.2,378.7;0;1;generator;CC BY 4.0;day,dirt,glare,motion_blur
images/synthetic/synth_000042.jpg;X058XE79;type1a;425.0,176.1,195.5,164.1;425.0,228.9,615.9,176.1,620.5,288.3,431.0,340.2;1;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000042.jpg;K527XT09;type1;377.3,186.0,38.2,17.0;377.3,194.9,414.4,186.0,415.6,195.8,377.3,203.0;0;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000043.jpg;K946YY186;type1a;331.5,371.5,87.9,60.8;331.5,383.7,419.2,371.5,419.4,425.5,332.2,432.2;1;1;generator;CC BY 4.0;motion_blur,night
images/synthetic/synth_000044.jpg;K0#7HA147;type1a;1032.2,415.5,66.2,43.9;1032.2,421.3,1092.7,415.5,1098.4,451.2,1033.0,459.4;1;1;generator;CC BY 4.0;day,glare,motion_blur
images/synthetic/synth_000045.jpg;AM74739;type1b;415.0,58.1,256.7,55.4;418.4,58.1,668.1,59.2,671.7,113.4,415.0,112.8;1;1;generator;CC BY 4.0;night,snow
images/synthetic/synth_000046.jpg;KO62126;type1b;552.5,18.8,25.5,11.1;553.5,18.8,578.0,24.7,576.6,29.9,552.5,24.0;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000047.jpg;C623#O02;type1b;674.2,153.6,36.4,13.0;674.5,153.6,710.6,155.3,710.0,166.5,674.2,162.0;0;1;generator;CC BY 4.0;angle,dirt,night,snow
images/synthetic/synth_000047.jpg;B692KE26;type1;4.2,345.9,22.2,10.5;4.4,351.9,25.6,345.9,26.4,351.0,4.2,356.3;0;1;generator;CC BY 4.0;angle,dirt,night,snow
images/synthetic/synth_000048.jpg;A568EA797;type1b;1011.4,498.6,60.2,18.5;1011.4,504.2,1070.4,498.6,1071.5,511.5,1011.4,517.0;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000048.jpg;X862KH01;type1;61.0,413.7,52.9,14.9;61.0,416.5,113.0,413.7,113.9,423.9,62.3,428.7;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000049.jpg;O469K#44;type1;396.6,721.4,57.8,13.2;397.4,721.4,454.4,722.4,453.7,734.7,396.6,733.7;1;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000050.jpg;O766EO161;type1b;749.5,95.2,68.3,19.4;749.5,100.5,816.5,95.2,817.8,110.0,751.0,114.6;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000051.jpg;M894XM29;type1;105.6,96.3,269.6,69.0;112.0,96.3,375.2,106.0,367.6,165.3,105.6,149.7;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000051.jpg;Y167BH45;type1;336.0,362.4,232.7,105.7;336.0,420.8,554.7,362.4,568.7,409.2,347.0,468.1;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000052.jpg;B843AY138;type1b;25.0,269.2,38.0,11.8;26.5,269.2,62.9,272.9,61.5,281.0,25.0,277.1;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000053.jpg;T529CM156;type1;792.7,1007.6,107.8,24.6;793.2,1008.8,898.1,1007.6,900.5,1029.9,792.7,1032.2;1;1;generator;CC BY 4.0;angle,day,dirt,glare,motion_blur
images/synthetic/synth_000053.jpg;T550MT85;type1b;513.3,511.1,200.1,53.5;515.2,511.1,713.4,520.9,710.8,564.5,513.3,553.0;0;1;generator;CC BY 4.0;angle,day,dirt,glare,motion_blur
images/synthetic/synth_000053.jpg;CM168122;type1b;492.1,600.4,26.6,5.3;492.1,600.4,518.6,600.8,518.0,605.7,492.6,605.3;0;1;generator;CC BY 4.0;angle,day,dirt,glare,motion_blur
images/synthetic/synth_000054.jpg;#######;type1b;301.7,574.8,60.7,23.5;302.5,574.8,362.4,576.1,361.2,598.3,301.7,590.6;0;1;generator;CC BY 4.0;angle,day,dirt,glare,motion_blur
images/synthetic/synth_000055.jpg;E076BE174;type1a;120.1,435.7,243.8,145.0;122.2,435.7,362.7,439.5,363.8,580.7,120.1,578.2;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000055.jpg;5707PK99;other;728.6,718.4,180.6,45.0;729.1,718.4,909.2,725.3,906.7,763.4,728.6,756.9;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000055.jpg;P978AE159;type1a;633.9,653.5,30.8,22.7;633.9,659.5,660.9,653.5,664.7,668.8,638.0,676.1;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000056.jpg;P344OP50;type1;658.9,262.5,171.4,38.8;661.1,264.7,830.4,262.5,826.4,301.3,658.9,298.2;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000056.jpg;XA99624;type1b;375.8,440.3,106.9,25.4;378.2,444.6,482.0,440.3,482.7,463.5,375.8,465.7;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000057.jpg;E631TT46;type1a;89.2,585.1,53.6,30.9;90.2,585.1,142.8,585.8,141.1,616.0,89.2,616.0;1;1;generator;CC BY 4.0;angle,dirt,glare,night,rain
images/synthetic/synth_000057.jpg;T331HM142;type1a;350.3,595.7,111.1,70.0;351.9,603.6,459.7,595.7,461.4,661.8,350.3,665.7;1;1;generator;CC BY 4.0;angle,dirt,glare,night,rain
images/synthetic/synth_000057.jpg;TP35612;type1b;541.7,421.6,45.7,9.1;541.7,422.1,587.3,421.6,586.7,430.5,542.8,430.8;0;1;generator;CC BY 4.0;angle,dirt,glare,night,rain
images/synthetic/synth_000057.jpg;CT67803;type1b;802.4,4.4,24.0,11.6;802.4,10.8,825.0,4.4,826.3,10.7,803.2,15.9;0;1;generator;CC BY 4.0;angle,dirt,glare,night,rain
images/synthetic/synth_000057.jpg;P930BM12;type1;844.8,540.6,106.1,47.8;846.7,555.2,950.9,540.6,946.8,565.3,844.8,588.3;0;1;generator;CC BY 4.0;angle,dirt,glare,night,rain
images/synthetic/synth_000058.jpg;M570BO186;type1a;688.1,655.4,219.2,131.4;693.5,656.3,907.3,655.4,906.6,786.8,688.1,778.0;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000060.jpg;KX132164;type1b;555.2,718.1,23.4,7.0;555.4,720.1,578.5,718.1,578.7,724.0,555.2,725.1;0;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000061.jpg;YH02238;type1b;312.9,438.6,51.5,20.5;312.9,447.6,361.2,438.6,364.4,449.1,316.3,459.2;1;1;generator;CC BY 4.0;angle,day,glare
images/synthetic/synth_000061.jpg;T608289;other;413.4,259.1,88.8,28.5;413.4,270.3,502.3,259.1,501.1,275.6,416.3,287.6;0;1;generator;CC BY 4.0;angle,day,glare
images/synthetic/synth_000062.jpg;C513HK84;type1a;582.7,378.3,80.8,49.1;584.8,382.6,663.1,378.3,663.5,426.4,582.7,427.5;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000062.jpg;H339YT66;type1a;27.3,387.8,100.6,60.3;28.6,392.1,127.9,387.8,126.2,448.1,27.3,447.7;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000063.jpg;O309AA11;type1a;263.3,197.7,241.8,159.9;267.3,223.3,505.1,197.7,503.3,343.2,263.3,357.6;1;1;generator;CC BY 4.0;day,rain
images/synthetic/synth_000063.jpg;K221TB32;type1;139.1,185.8,34.3,11.6;139.6,185.8,173.4,190.0,172.3,197.5,139.1,192.9;0;1;generator;CC BY 4.0;day,rain
images/synthetic/synth_000064.jpg;AC57371;type1b;104.1,364.7,55.7,13.2;107.0,364.7,159.8,365.9,158.7,377.9,104.1,375.9;1;1;generator;CC BY 4.0;day,rain,snow
images/synthetic/synth_000065.jpg;P673CC40;type1;601.5,591.6,52.6,14.1;602.4,591.6,654.1,594.6,653.8,605.7,601.5,602.6;0;1;generator;CC BY 4.0;angle,day,dirt,rain
images/synthetic/synth_000065.jpg;E515CT34;type1;611.0,987.0,46.0,18.0;611.1,994.1,656.5,987.0,656.9,1001.4,611.0,1005.0;0;1;generator;CC BY 4.0;angle,day,dirt,rain
images/synthetic/synth_000065.jpg;H132HY761;type1a;75.7,13.5,50.4,52.4;75.7,28.7,126.0,13.5,123.6,43.5,79.1,65.8;0;1;generator;CC BY 4.0;angle,day,dirt,rain
images/synthetic/synth_000066.jpg;A737TM79;type1;26.3,303.7,70.5,17.2;32.8,303.7,96.8,306.8,89.9,320.9,26.3,317.4;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000067.jpg;YP76188;type1b;143.1,579.3,57.2,14.1;143.7,579.3,200.2,581.5,200.1,593.4,143.1,591.8;1;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000067.jpg;O121CT797;type1;246.9,326.8,30.8,8.5;246.9,326.8,277.4,328.2,277.6,335.0,246.9,335.3;0;1;generator;CC BY 4.0;angle,day,dirt,glare
images/synthetic/synth_000068.jpg;H371####;type1a;81.9,10.4,99.8,61.5;82.4,16.0,179.0,10.4,181.7,70.4,81.9,71.9;0;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000068.jpg;E461YA122;type1;405.6,175.2,88.3,30.7;405.6,187.5,493.9,175.2,491.6,191.7,407.3,205.9;0;1;generator;CC BY 4.0;angle,day
images/synthetic/synth_000069.jpg;C4#6CT94;type1;639.0,1026.9,193.2,121.0;639.0,1026.9,832.2,1096.9,826.5,1147.9,642.2,1069.2;0;1;generator;CC BY 4.0;angle,day,dirt
images/synthetic/synth_000070.jpg;B934OK04;type1a;77.9,324.4,32.1,19.6;82.0,324.4,110.0,326.7,109.3,344.1,77.9,342.1;1;1;generator;CC BY 4.0;day,dirt,snow
images/synthetic/synth_000071.jpg;O452KB14;type1a;461.3,345.7,120.4,71.7;462.3,345.7,581.0,345.7,581.7,417.4,461.3,414.2;1;1;generator;CC BY 4.0;dirt,night
images/synthetic/synth_000072.jpg;K065CP70#;type1;339.5,575.9,64.5,16.1;340.0,578.5,404.0,575.9,404.0,590.1,339.5,592.0;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000074.jpg;NS3850;other;597.8,796.9,194.6,50.6;597.8,805.5,789.2,796.9,792.4,837.7,599.2,847.6;1;1;generator;CC BY 4.0;angle,day,dirt
images/synthetic/synth_000074.jpg;O275EC102;type1a;549.1,287.5,77.7,62.1;549.1,290.6,626.8,287.5,622.7,333.5,549.5,349.6;0;1;generator;CC BY 4.0;angle,day,dirt
images/synthetic/synth_000075.jpg;PK88524;type1b;55.9,507.7,49.8,11.6;60.5,507.7,105.6,508.8,103.5,519.3,55.9,517.4;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000076.jpg;A886XX97;type1a;493.8,311.3,269.6,183.7;511.4,311.3,763.4,335.6,749.8,495.0,493.8,452.2;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000077.jpg;A053OX53;type1b;258.0,520.2,131.4,32.1;258.0,524.0,386.0,520.2,389.5,547.5,258.9,552.3;1;1;generator;CC BY 4.0;dirt,night
images/synthetic/synth_000078.jpg;E234CP147;type1b;709.7,171.3,351.9,106.0;709.7,197.8,1059.5,171.3,1061.6,243.9,716.8,277.4;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000078.jpg;####OO123;type1a;1020.0,269.6,167.7,102.4;1021.5,269.6,1187.7,276.2,1181.5,372.0,1020.0,364.9;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000078.jpg;B503XT52;type1;501.3,170.4,72.1,19.1;502.1,170.4,573.4,174.4,572.5,189.5,501.3,186.1;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000079.jpg;T687BC85;type1a;784.1,177.6,175.0,134.0;792.1,177.6,959.2,209.8,953.7,311.6,784.1,270.6;1;1;generator;CC BY 4.0;day,dirt
images/synthetic/synth_000080.jpg;7920OE31;other;259.6,712.7,100.6,23.3;263.7,712.7,360.2,714.4,356.3,736.0,259.6,732.8;1;1;generator;CC BY 4.0;night
images/synthetic/synth_000081.jpg;Y617MY67;type1;26.5,567.6,217.1,47.5;27.4,568.6,243.6,567.6,241.1,615.1,26.5,613.7;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000082.jpg;MP676691;other;530.9,515.5,112.6,53.1;531.6,538.7,642.6,515.5,643.5,557.4,530.9,568.6;0;1;generator;CC BY 4.0;angle,day,dirt
images/synthetic/synth_000083.jpg;331CD224;other;652.3,442.4,26.0,8.1;652.3,444.9,676.4,442.4,678.3,447.7,653.2,450.5;1;1;generator;CC BY 4.0;day
images/synthetic/synth_000083.jpg;0459OT116;other;382.3,249.9,282.2,94.3;382.3,284.7,658.1,249.9,664.5,308.6,390.8,344.1;0;1;generator;CC BY 4.0;day
images/synthetic/synth_000084.jpg;OP68747;type1b;20.1,834.6,100.6,29.3;20.1,843.5,120.5,834.6,120.7,857.4,20.6,863.9;1;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000084.jpg;YH49160;type1b;1037.9,415.0,29.9,7.3;1037.9,416.2,1067.8,415.0,1067.8,421.4,1038.5,422.3;0;1;generator;CC BY 4.0;day,dirt,glare
images/synthetic/synth_000085.jpg;####X#113;type1a;448.4,857.5,117.8,85.3;448.4,874.0,565.9,857.5,566.3,926.8,448.4,942.8;1;1;generator;CC BY 4.0;day,dirt,motion_blur
images/synthetic/synth_000085.jpg;P399PM763;type1a;991.7,1523.4,48.3,28.9;991.7,1525.3,1039.7,1523.4,1040.0,1552.0,993.3,1552.3;0;1;generator;CC BY 4.0;day,dirt,motion_blur
images/synthetic/synth_000085.jpg;3768PA197;other;122.9,1194.5,32.0,8.1;123.3,1194.5,155.0,1196.0,154.4,1202.7,122.9,1202.7;0;1;generator;CC BY 4.0;day,dirt,motion_blur
images/synthetic/synth_000086.jpg;756AYL05;other;216.3,553.4,80.3,18.2;216.3,553.4,296.0,554.8,296.6,571.7,216.4,571.0;1;1;generator;CC BY 4.0;day,dirt,glare
